PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
71,2026-09-13,10:25:36.02,"Bussard, Jack",824655,Left,,,,,,Splitter,Live,,75.01517,-0.7006386297,2.035747636,1118.318327,134.1548816,10:30,6.5907,-1.5626,5.53137,-42.44484,8.23436,-8.52539,2.39835,-0.36956,68.33203,-8.61887652,0.4330226584,0.5123730399,5.18579,4.61491,1.3916,50,6.50217,-3.62823,-108.98269,-2.55639,6.16573,21.19329,-26.68707,334cb640-f4aa-4c6f-8ad2-49ecd42e8e99,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,73.56445,Pitching,25410021,,,,,,,,,,,,,,,,,,,111.0287633,-46.42992225,770.7911297,0.689241257,9:45,1a9dd40b-d6e4-4dec-95b2-e57c3ae94c92,97ec3e98-4493-468c-a091-f7a435a5e9c5
72,2026-09-13,10:26:03.40,"Bussard, Jack",824655,Left,,,,,,Slider,Live,,77.84981,1.361741444,1.976749737,,,,6.54155,-1.62675,5.44342,-44.55597,2.32574,1.12515,4.10438,0.31832,71.21428,-6.931233365,2.186903683,0.4928027463,-0.03005,0.84424,1.45151,50,6.63152,-3.93912,-113.13389,1.33029,-0.03883,21.24737,-31.08331,83a4c708-b4d7-4f0c-924b-c40179d9d5c0,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,76.48585,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,0e84ab15-c88d-410d-933e-f9a6ee2c5fab,97ec3e98-4493-468c-a091-f7a435a5e9c5
73,2026-09-13,10:27:00.31,"Bussard, Jack",824655,Left,,,,,,Slider,Live,,77.94077,0.3852109517,1.160605388,1887.416066,162.8993936,11:30,6.6027,-1.64826,5.427,-44.07177,2.57837,-0.80539,3.29087,-0.62837,71.58703,-7.796324492,1.010236025,0.4915841753,0.75324,1.25988,1.54606,50,6.60663,-2.27173,-113.35516,-0.59211,0.97911,20.91088,-30.5364,5dc118d6-c40e-41a0-aea7-413cc70083bf,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,76.67545,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-78.89646474,363.4833307,0.1925825138,,31ac5984-cc3e-4405-89b8-6ec38546283c,97ec3e98-4493-468c-a091-f7a435a5e9c5
74,2026-09-13,10:27:22.34,"Bussard, Jack",824655,Left,,,,,,Slider,Live,,77.02887,0.5908278335,3.562960834,,,,6.59019,-1.69853,4.92363,-45.90541,3.71943,2.08457,3.32432,1.8474,69.61127,-7.908566595,3.950458486,0.5070151999,0.08537,1.75185,1.34972,50,6.61103,-7.01527,-111.58791,-0.32631,0.10573,23.40381,-30.00438,292cbdfb-2a66-47c2-8146-fb5102c0c4ff,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.34183,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,d6723d1b-0c39-49e6-94c7-70b2a823a42e,97ec3e98-4493-468c-a091-f7a435a5e9c5
75,2026-09-13,10:27:46.38,"Bussard, Jack",824655,Left,,,,,,Fastball,Live,,84.68847,-3.072738738,1.380149167,2150.498888,146.2220456,10:45,6.65062,-1.17529,5.97699,-21.60822,17.1567,-11.47437,1.99838,-0.85204,77.66381,-7.113373485,-0.7830301861,0.448116429,6.59277,10.13981,1.07273,50,6.39581,-2.61724,-123.09859,-7.26634,10.11357,24.49262,-16.61919,615545a4-31b4-4b48-9598-2223840ae253,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,84.11305,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-19.24093894,2030.374488,0.9441411476,,47d8e9a2-826f-411d-b10b-8ac6f8638110,97ec3e98-4493-468c-a091-f7a435a5e9c5
76,2026-09-13,10:28:09.41,"Bussard, Jack",824655,Left,,,,,,Fastball,Live,,85.02338,-2.861914666,1.392060061,2167.517131,156.7418522,11:15,6.78612,-1.10524,6.01221,-17.63949,20.90767,-8.98672,2.66235,-0.56449,77.50812,-6.176403956,-0.3069299211,0.4468559616,5.27968,12.1741,1.00112,50,6.55214,-2.73176,-123.57834,-6.71219,8.12586,25.71649,-13.43712,67db69b6-4212-453d-b05a-6039fe862343,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,84.35031,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-18.35165392,2057.281583,0.9491420179,,2d4d5a47-60a9-4c9f-b44e-375e1eac9940,97ec3e98-4493-468c-a091-f7a435a5e9c5
77,2026-09-13,10:28:29.47,"Bussard, Jack",824655,Left,,,,,,Curveball,Live,,72.84788,0.3933657728,0.7000346654,2005.346594,318.494114,4:30,6.75792,-1.43001,5.67789,-59.98885,-6.94598,6.10817,2.12553,-0.26848,67.30214,-10.74788613,1.847450502,0.524185385,-3.06907,-3.83659,1.36731,50,6.75367,-1.46274,-105.97676,-0.92092,-3.47413,18.89652,-36.51699,8864c276-1098-4e69-9cfb-b097d23c92f1,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,71.9067,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-52.43401796,1222.608991,0.609674654,,b87d9596-6f0a-4005-b871-a42b64ecff95,97ec3e98-4493-468c-a091-f7a435a5e9c5
78,2026-09-13,10:28:44.38,"Bussard, Jack",824655,Left,,,,,,Curveball,Live,,71.93123,1.172510181,0.6671206006,2127.688772,308.0664336,4:15,6.64948,-1.5489,5.54473,-63.52922,-8.8819,11.28482,2.45121,0.01489,66.51449,-10.59696153,2.779649781,0.5320541757,-5.82441,-5.073,1.48382,50,6.70929,-1.53143,-104.61062,0.37718,-6.43192,18.21603,-37.77619,57565f0d-ac20-4585-a834-5c2119766457,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.84324,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-50.21602884,1361.496859,0.6398947425,,8da9668b-d2af-45e0-bbdb-193fea00bf92,97ec3e98-4493-468c-a091-f7a435a5e9c5
79,2026-09-13,10:29:16.71,"Bussard, Jack",824655,Left,,,,,,Splitter,Live,,75.68957,-2.92520691,0.3815321705,955.3706172,121.5420534,10:00,6.65167,-1.49365,5.70868,-45.11478,3.84255,-6.31507,0.16473,-1.66448,70.29122,-11.24143275,-0.8027945879,0.503593657,3.48828,2.86569,1.46565,50,6.37901,-0.55266,-110.02368,-6.9081,4.27921,19.37733,-28.6586,4948b8ac-d0ed-4c3e-82fd-83765236dc5a,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,74.84693,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-22.15278224,884.8467355,0.926181651,,0ac1540c-9f21-42f4-a90a-770c4de80c62,97ec3e98-4493-468c-a091-f7a435a5e9c5
80,2026-09-13,10:29:41.64,"Bussard, Jack",824655,Left,,,,,,Splitter,Live,,75.02771,-1.172652303,3.908912591,924.7415238,96.36957998,9:15,6.56289,-1.58673,5.70557,-49.49678,0.75998,-7.10961,1.34303,1.46798,69.00983,-10.36408915,2.575456749,0.5102331042,4.97065,0.75487,1.2636,50,6.4341,-7.2399,-108.87646,-3.62319,5.93077,20.18522,-31.27337,7a92fc59-af65-4a7b-8bfb-0d2f2b1e6145,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,73.87298,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-33.20924144,773.7090245,0.8366759842,,a9bd2840-207f-46d7-9ff7-7aaedfc0d346,97ec3e98-4493-468c-a091-f7a435a5e9c5
81,2026-09-13,10:30:00.94,"Bussard, Jack",824655,Left,,,,,,Splitter,Live,,76.5702,-4.159090161,3.825635809,1047.928042,108.5585528,9:30,6.54131,-1.68047,5.27348,,,,,,,,,,5.00011,2.41732,1.33661,50,6.12692,-7.17867,-110.8933,-9.51265,6.2739,18.41098,-29.14092,dea821c9-82cc-41b2-abda-0e7a4e1ec80c,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,-22.88691848,965.4290945,0.9212742246,,a74db638-e21d-4fa6-b249-7cee3a8511c9,97ec3e98-4493-468c-a091-f7a435a5e9c5
82,2026-09-13,10:30:19.83,"Bussard, Jack",824655,Left,,,,,,Slider,Live,,77.15289,1.136046502,3.268908074,,,,6.50871,-1.72136,4.94853,-50.16032,0.27742,2.15733,3.40392,1.55026,68.25201,-8.266034922,3.675092719,0.5111510251,0.16397,-0.30622,1.40268,50,6.57985,-6.44141,-111.58816,0.63463,0.19846,27.56904,-32.54468,7d726796-ab21-444a-a48b-80d279a46181,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,73.74032,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,f01091f3-850e-4bdf-a032-1e465f91b169,97ec3e98-4493-468c-a091-f7a435a5e9c5
83,2026-09-13,10:30:36.40,"Bussard, Jack",824655,Left,,,,,,Slider,Live,,74.99218,0.7525846536,2.068420738,,,,6.58073,-1.53587,5.44882,-50.54465,1.01563,0.26069,3.07366,0.4229,67.40629,-8.73677879,2.117683214,0.5168077827,0.59432,0.27573,1.35331,50,6.61349,-3.93741,-108.81189,-0.02616,0.69401,23.72002,-31.85207,aed9657b-77cf-46c5-8e66-2f22f5d5f993,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,72.93319,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,82bba370-98f2-4d7f-8d73-439a2257eb6a,97ec3e98-4493-468c-a091-f7a435a5e9c5
84,2026-09-13,10:31:33.68,"Martinez, Jacob",1000620473,Right,,,,,,,Live,,83.51736,,,2021.732035,,,5.49088,2.27682,4.83161,,,,3.51041,0.85942,75.43908,,,0.4670640132,-13.96044,2.34499,-1.93479,50,5.57478,6.86269,-121.00701,1.13111,-20.47792,25.97202,-28.73429,c1dcea4d-196e-4e41-8812-9d0b21b0f2a1,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,80.7008,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.16703544,1711.395381,0.8464996111,,ffe8aeae-6c27-43c3-a3fd-3ead20bfad6c,97ec3e98-4493-468c-a091-f7a435a5e9c5
85,2026-09-13,10:31:45.55,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,83.70265,0.7584273277,-3.767520105,2104.760099,270.1387886,3:00,5.30953,2.19174,5.1743,-41.5116,-0.09388,18.05248,2.5654,0.14626,75.74974,-6.965739489,-0.3980633012,0.4631956732,-10.69764,-0.28691,-1.8545,50,5.34941,7.3776,-121.33629,0.20135,-15.75947,26.36231,-32.59671,072f51a4-771a-4ed6-af9a-ec6cda6642ab,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.37476,Pitching,25410021,,,,,,,,,,,,,,,,,,,,37.3420494,1673.344331,0.7950285315,,f35f9993-8f6a-488c-890d-083394ced524,97ec3e98-4493-468c-a091-f7a435a5e9c5
86,2026-09-13,10:31:57.36,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,83.92146,0.1678432515,-4.033711929,2078.49162,259.2879243,2:45,5.2281,2.26868,5.09076,-37.48269,3.78201,20.24669,2.2631,0.14854,76.06444,-6.788300474,-0.2654300865,0.4623392515,-11.87193,1.93584,-1.90278,50,5.21536,7.87856,-121.63046,-0.93611,-17.61684,25.95813,-29.30145,a13279ca-6726-401b-b779-747d212a4c19,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.5255,Pitching,25410021,,,,,,,,,,,,,,,,,,,,26.19120358,1865.084866,0.8973261419,,c4d7901d-d1c3-4a95-a63c-a923d8564ae7,97ec3e98-4493-468c-a091-f7a435a5e9c5
87,2026-09-13,10:32:10.08,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,84.31467,0.6445393816,-5.413021604,2089.676608,252.8846251,2:30,5.25021,2.2131,5.06428,-34.78726,6.43697,21.1815,2.96169,-1.14034,75.88338,-5.825147923,-1.47432733,0.4621124346,-12.84363,3.17774,-1.71442,50,5.28491,10.8185,-121.91001,0.17321,-19.07774,26.87219,-27.45388,369a1cde-9b2f-4125-9a45-92a62c35ce4f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.56552,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.94017744,1792.325208,0.857704585,,7bb89ec6-6e40-47c2-859c-d9c7a61119b9,97ec3e98-4493-468c-a091-f7a435a5e9c5
88,2026-09-13,10:32:26.40,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,83.73022,0.6825810845,-3.419811602,2054.604862,257.7453684,2:30,5.23491,2.26666,4.97967,-37.51861,4.17634,19.48473,2.75408,0.65734,75.62541,-6.283211296,0.2075144955,0.4647433101,-11.28199,1.97268,-1.95224,50,5.27115,6.57292,-121.37664,0.13869,-16.62045,26.52356,-29.26792,52afe742-91d3-4e27-96c5-1e8f8e93cb3f,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.10378,Pitching,25410021,,,,,,,,,,,,,,,,,,,255.2832582,35.46955857,1673.319372,0.8144239327,2:30,d3d832b0-6c17-4d10-8402-ffe69dfc16a7,97ec3e98-4493-468c-a091-f7a435a5e9c5
89,2026-09-13,10:32:45.77,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,74.76965,0.4997984188,-2.78506515,2107.996146,86.15460106,8:45,5.07082,2.49982,4.60017,-52.88731,-0.43139,-5.81046,1.13938,-0.63476,68.87118,-9.137226536,-3.851176605,0.5212770848,2.20853,-0.36345,-2.20766,50,5.07485,5.47043,-108.48771,-0.80779,2.62837,19.23031,-32.6066,2e2d1ec7-ff59-4279-9135-c5b8a57baf7e,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,72.30788,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,b2ca704b-8c48-428f-b94d-13eb90c60fe7,97ec3e98-4493-468c-a091-f7a435a5e9c5
90,2026-09-13,10:32:58.08,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,74.5196,-0.2987405362,-3.254680826,2092.917462,69.58246483,8:15,5.13328,2.40697,4.36843,-56.41928,-2.58741,-6.83572,0.14593,-1.27402,68.24933,-10.5451426,-4.508878598,0.5280695764,2.48702,-1.23301,-2.05185,50,5.04747,6.36886,-107.93937,-2.46842,2.89951,20.8566,-33.61156,8a99d491-b12b-4e3f-baef-f59b1a085af3,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,71.37779,Pitching,25410021,,,,,,,,,,,,,,,,,,,,73.0551248,609.9839333,0.2914514998,,b8a74d79-b247-4b24-b3df-58516eee65ed,97ec3e98-4493-468c-a091-f7a435a5e9c5
91,2026-09-13,10:33:09.90,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,74.11853,3.164906396,-3.797098563,2239.043334,77.30152965,8:30,5.18705,2.37116,4.2397,-56.43809,-1.99148,-8.78514,3.52301,-2.00077,67.79106,-7.087840872,-5.39479065,0.5310761777,3.38789,-1.91934,-1.947,50,5.47763,7.41639,-107.20118,4.0034,3.93255,18.96722,-34.40196,8290ebdb-6874-41cd-b428-875b9cc4f741,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.9737,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,9309e7c1-be29-471b-865e-7587f6771593,97ec3e98-4493-468c-a091-f7a435a5e9c5
92,2026-09-13,10:33:23.65,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,73.75328,0.5401156534,-2.123763455,2104.462058,70.79299881,8:15,5.07495,2.46356,4.47541,-57.77671,-3.36281,-9.5383,0.77536,-0.35631,67.73317,-9.980099887,-3.876332693,0.530916627,4.26613,-1.89015,-2.23135,50,5.07818,4.28335,-106.98686,-0.90417,4.90801,19.73464,-34.34859,fe7186e5-1b16-4a93-9d1b-4cb49b0e1221,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.99502,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,bbb3adcf-dcf9-4d2e-a8e2-cbde2f618d84,97ec3e98-4493-468c-a091-f7a435a5e9c5
93,2026-09-13,10:33:38.45,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,73.42177,0.9840849241,-4.176673146,2196.4117,74.50733144,8:30,5.10437,2.38209,4.60511,-56.27852,-1.67486,-5.91962,1.35275,-2.08945,67.62452,-9.258575246,-5.259636105,0.5318415995,1.86199,-1.14419,-1.9464,50,5.15545,7.95913,-106.35619,0.00303,2.12796,18.62409,-33.48168,2748d45e-01d5-4f37-b0b8-b9f1d3d48f72,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.87155,Pitching,25410021,,,,,,,,,,,,,,,,,,,,67.81220554,829.4606961,0.377643543,,bb4caff6-326c-495a-862a-3016521af302,97ec3e98-4493-468c-a091-f7a435a5e9c5
94,2026-09-13,10:33:50.30,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,72.42267,0.8427767091,-0.7880848893,2139.741943,84.30952721,8:45,5.06033,2.36834,4.58661,-57.11493,-0.98483,-9.4326,1.10247,0.83267,66.39866,-9.600880153,-2.52786705,0.5392241369,4.63086,-0.76035,-2.27855,50,5.09606,1.74867,-105.13245,-0.28508,5.1448,19.04796,-33.01879,e4768202-b4d6-4c48-bd08-2d9bcefda704,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,69.90125,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,9f2af131-472c-4a86-8cce-2a13f1b68aab,97ec3e98-4493-468c-a091-f7a435a5e9c5
95,2026-09-13,10:34:02.90,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,83.91447,1.407280306,-3.492639336,2105.718838,253.2818959,2:30,5.20585,2.31263,5.00143,-36.66276,4.82627,16.29007,3.48167,0.3694,75.68122,-5.407774434,-0.4603544394,0.4635942397,-9.63363,2.08806,-1.98989,50,5.31239,6.85435,-121.61455,1.71433,-14.25299,26.54771,-29.08476,b7f9b674-2a89-456a-970e-fabc92a66092,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,81.3048,Pitching,25410021,,,,,,,,,,,,,,,,,,,,37.17568928,1677.808088,0.796786379,,2481dd1c-e17d-4a39-9b39-a0424c912fe3,97ec3e98-4493-468c-a091-f7a435a5e9c5
96,2026-09-13,10:34:16.13,"Martinez, Jacob",1000620473,Right,,,,,,ChangeUp,Live,,80.54555,-1.189927465,-4.676453314,1828.17645,259.9964327,2:45,5.2624,2.20166,5.2079,-41.23685,3.70781,21.09603,0.70323,-0.4473,72.86767,-8.851179609,-0.7328471998,0.4825145871,-12.66567,2.34598,-1.78427,50,5.12203,8.85433,-116.57985,-3.7628,-17.15711,25.1258,-28.99615,c129d624-afbd-4838-b282-6123b33a3f29,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,78.11668,Pitching,25410021,,,,,,,,,,,,,,,,,,,,27.26372856,1625.079585,0.8889074055,,412fd8ab-14ff-48f3-8b67-e290565dbf4c,97ec3e98-4493-468c-a091-f7a435a5e9c5
97,2026-09-13,10:34:28.02,"Martinez, Jacob",1000620473,Right,,,,,,ChangeUp,Live,,79.79239,0.90123572,-3.907556601,1686.84715,270.026209,3:00,5.37702,2.33569,5.23463,-45.80472,-0.07292,22.75742,2.409,0.55406,71.90731,-7.648469098,0.3580566984,0.4867215278,-13.3337,-0.33635,-1.99257,50,5.42694,7.17097,-115.60464,0.3626,-17.72544,25.10386,-32.62118,3703de0b-9a16-49a9-828a-45699af6c02e,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,77.44149,Pitching,25410021,,,,,,,,,,,,,,,,,,,,23.47742486,1547.205075,0.9172171145,,fa4cbe2c-ab02-4013-a142-8c5ddd8f2364,97ec3e98-4493-468c-a091-f7a435a5e9c5
98,2026-09-13,10:34:39.50,"Martinez, Jacob",1000620473,Right,,,,,,Slider,Live,,73.71643,1.241048989,-2.381879321,2084.315956,85.40323651,8:45,5.17374,2.3877,4.3743,-55.26011,-0.4789,-5.45267,1.75493,-0.34229,67.3233,-8.841919016,-3.382882496,0.5327055446,2.07142,-0.62175,-2.12775,50,5.25379,4.62764,-106.86401,0.46688,2.37467,19.90078,-32.88682,9c4632a9-1338-48d0-afde-d5af99768f67,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,70.75661,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,27ea8238-89db-4608-a17f-25e5467a590c,97ec3e98-4493-468c-a091-f7a435a5e9c5
99,2026-09-13,10:34:51.52,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,85.14334,0.8146032653,-4.781494758,2097.999652,252.3014485,2:30,5.19944,2.18284,5.06576,-34.4344,6.06257,19.24052,3.10061,-0.73209,76.36361,-5.605607015,-1.192772389,0.45801814,-11.69128,2.92105,-1.74311,50,5.25061,9.63328,-123.18502,0.55711,-17.65846,28.36023,-27.7621,df826078-36d6-42d3-a6d8-1b472c14a336,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,82.29464,Pitching,25410021,,,,,,,,,,,,,,,,,,,,30.82201775,1801.684611,0.8587630646,,d5522a5e-c952-4ec6-86c5-c8c602485241,97ec3e98-4493-468c-a091-f7a435a5e9c5
100,2026-09-13,10:35:05.82,"Martinez, Jacob",1000620473,Right,,,,,,Sinker,Live,,84.82098,-0.3148288629,-5.283750308,2069.926802,260.5165101,2:45,5.17539,2.24086,5.09083,-37.48746,3.10946,18.83976,1.75349,-1.18233,76.742,-7.268423789,-1.782770135,0.4585830016,-11.5453,1.73248,-1.75509,50,5.11696,10.69242,-122.69909,-1.98029,-17.40687,26.77197,-29.56199,4cad1d64-b4db-4e21-bbcf-c36e92e4f7b2,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,82.19328,Pitching,25410021,,,,,,,,,,,,,,,,,,,,32.86152869,1738.706203,0.8399843902,,d1090c29-e281-4438-83bc-510b8ce45677,97ec3e98-4493-468c-a091-f7a435a5e9c5
101,2026-09-13,10:36:42.09,"Quintanilla, Marco",1000620474,Right,,,,,,Fastball,Live,,89.71308,-1.482722292,-4.943165413,2015.381666,207.2820253,1:00,6.09672,2.68371,6.92323,-18.07782,15.28787,7.91663,3.23511,-1.16775,82.18422,-4.931401881,-3.43442827,0.4157396455,-5.77962,8.96149,-2.37732,50,5.9973,11.06158,-130.31051,-3.86253,-9.95785,26.86993,-16.73407,b2697843-1e8b-40ef-98f2-0bb6a556b554,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,90.66357,Pitching,25410021,,,,,,,,,,,,,,,,,,,,37.78845027,1592.712894,0.7902785466,,0c11dc95-1191-43ef-9689-1552120a5cce,97ec3e98-4493-468c-a091-f7a435a5e9c5
102,2026-09-13,10:36:59.05,"Quintanilla, Marco",1000620474,Right,,,,,,Fastball,Live,,88.49319,-3.861897608,-3.26980589,2110.241911,215.7608437,1:15,6.22374,2.66714,6.87846,-18.23802,16.08343,11.56413,1.17415,0.64838,81.35727,-7.323253081,-1.059969678,0.4216519965,-7.3451,10.03223,-2.46459,50,5.97221,7.04003,-128.55474,-9.17235,-12.32479,25.97892,-15.34035,d25ed73a-6ebb-435e-b33e-50c28d877591,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,89.39229,Pitching,25410021,,,,,,,,,,,,,,,,,,,,25.44468054,1905.549554,0.903000525,,80a6e1f4-d92c-4634-bb4b-59f4690c0275,97ec3e98-4493-468c-a091-f7a435a5e9c5
103,2026-09-13,10:37:16.57,"Quintanilla, Marco",1000620474,Right,,,,,,Fastball,Live,,88.9905,-3.673501706,-6.178063533,2219.281169,211.5605173,1:00,6.07506,2.50998,6.93034,-18.23733,16.09624,9.89999,1.18745,-2.31031,81.19565,-7.14718231,-4.291600409,0.4217265036,-7.34044,10.09127,-2.12726,50,5.8381,13.6783,-128.73013,-8.78543,-12.27129,27.65877,-15.30409,9a8d52d8-45f0-4bdb-9919-d4f0bf8db6d2,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,89.3765,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,8e7b880e-d9b3-4fb4-902d-5b360d21b263,97ec3e98-4493-468c-a091-f7a435a5e9c5
104,2026-09-13,10:37:42.61,"Quintanilla, Marco",1000620474,Right,,,,,,Sweeper,Live,,75.01361,1.146497787,-3.219976157,2175.788426,88.97727988,9:00,6.05176,2.96494,5.90452,-50.6634,-0.33399,-17.48266,2.89572,-1.48363,68.30043,-8.359348291,-6.515573524,0.5106017845,8.4135,-0.55885,-2.69662,50,6.11526,6.59549,-108.88986,0.82201,9.92506,22.23789,-32.8333,56b1c25b-a6b7-4caf-ab38-07d990165e73,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,73.81964,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,72ff264c-21c3-4acf-832d-6d177185de83,97ec3e98-4493-468c-a091-f7a435a5e9c5
105,2026-09-13,10:37:59.88,"Quintanilla, Marco",1000620474,Right,,,,,,Sweeper,Live,,74.6273,-1.695923494,-5.428203997,2237.673862,50.88656832,7:45,6.15493,2.76658,5.91735,,,,,,,,,,6.41991,-6.1843,-2.32269,50,5.98299,10.66207,-107.9463,-4.89973,7.39651,22.91804,-39.29911,989e5bd1-0925-448c-8e52-46d90fcbc39b,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,,Pitching,25410021,,,,,,,,,,,,,,,,,,,,39.74842341,1720.456643,0.768859427,,cc44053e-dd31-4721-9d1f-6e703f64cc29,97ec3e98-4493-468c-a091-f7a435a5e9c5
106,2026-09-13,10:38:25.14,"Quintanilla, Marco",1000620474,Right,,,,,,Slider,Live,,76.84475,-0.7186855084,-3.157666815,2256.498684,70.65821736,8:15,5.85607,2.98619,6.33163,-51.26479,-4.4428,-12.53916,0.9213,-0.96885,70.80998,-10.33200095,-5.534412293,0.4924887873,5.91764,-2.21947,-2.75035,50,5.77939,6.48291,-111.70806,-2.71269,7.40308,21.99292,-34.95065,40ea7739-ff9d-4668-b76d-43acb9fbd20c,4e4f1dc2-64b0-4ee8-9cda-b91ff3a7d7d3,76.53461,Pitching,25410021,,,,,,,,,,,,,,,,,,,,,,,,3045f77d-afcd-4e6e-8b68-b979189f043b,97ec3e98-4493-468c-a091-f7a435a5e9c5
